date,slot,model,forecast_MW
2015-01-05,63,no_weather,7823.7694
2015-01-05,64,no_weather,7880.9684
2015-01-05,65,no_weather,7896.1762
2015-01-05,66,no_weather,7921.8433
2015-01-05,67,no_weather,8011.3601
2015-01-05,68,no_weather,8083.3517
2015-01-05,69,no_weather,8184.4339
2015-01-05,70,no_weather,8268.5529
2015-01-05,71,no_weather,8416.5781
2015-01-05,72,no_weather,8431.7892
2015-01-05,73,no_weather,8611.2577
2015-01-05,74,no_weather,8611.2577
2015-01-05,75,no_weather,8614.3467
2015-01-05,76,no_weather,8602.1498
2015-01-05,77,no_weather,8569.6768
2015-01-05,78,no_weather,8513.8621
2015-01-05,79,no_weather,8504.8142
2015-01-05,80,no_weather,8491.0478
2015-01-05,81,no_weather,8480.7986
2015-01-05,82,no_weather,8467.8915
2015-01-05,83,no_weather,8452.6783
2015-01-05,84,no_weather,8452.6783
2015-01-05,85,no_weather,8444.2306
2015-01-05,86,no_weather,8425.8966
2015-01-05,87,no_weather,8246.0174
2015-01-05,88,no_weather,8107.8457
2015-01-05,89,no_weather,7918.1980
2015-01-05,90,no_weather,7900.4944
2015-01-05,91,no_weather,7770.5605
2015-01-05,92,no_weather,7517.0268
2015-01-05,93,no_weather,7105.3207
2015-01-05,94,no_weather,6913.7569
2015-01-05,95,no_weather,6608.9684
2015-01-06,0,no_weather,6484.2515
2015-01-06,1,no_weather,6233.7060
2015-01-06,2,no_weather,5885.8575
2015-01-06,3,no_weather,5611.7327
2015-01-06,4,no_weather,5377.9721
2015-01-06,5,no_weather,5255.5457
2015-01-06,6,no_weather,5138.7337
2015-01-06,7,no_weather,5049.2588
2015-01-06,8,no_weather,4839.6321
2015-01-06,9,no_weather,4715.3012
2015-01-06,10,no_weather,4703.7518
2015-01-06,11,no_weather,4645.5673
2015-01-06,12,no_weather,4607.9355
2015-01-06,13,no_weather,4617.3025
2015-01-06,14,no_weather,4617.3025
2015-01-06,15,no_weather,4612.6407
2015-01-06,16,no_weather,4590.2611
2015-01-06,17,no_weather,4590.2611
2015-01-06,18,no_weather,4590.2611
2015-01-06,19,no_weather,4590.2611
2015-01-06,20,no_weather,4590.2611
2015-01-06,21,no_weather,4612.3516
2015-01-06,22,no_weather,4612.6407
2015-01-06,23,no_weather,4630.5900
2015-01-06,24,no_weather,4645.5673
2015-01-06,25,no_weather,4798.9772
2015-01-06,26,no_weather,5033.8888
2015-01-06,27,no_weather,5172.1626
2015-01-06,28,no_weather,5555.5527
2015-01-06,29,no_weather,5903.5753
2015-01-06,30,no_weather,6346.7066
2015-01-06,31,no_weather,6589.8421
2015-01-06,32,no_weather,6801.6515
2015-01-06,33,no_weather,7225.0436
2015-01-06,34,no_weather,7522.8201
2015-01-06,35,no_weather,7649.4692
2015-01-06,36,no_weather,7802.1099
2015-01-06,37,no_weather,7861.1544
2015-01-06,38,no_weather,7945.0453
2015-01-06,39,no_weather,7995.4731
2015-01-06,40,no_weather,8036.3069
2015-01-06,41,no_weather,8274.1010
2015-01-06,42,no_weather,8251.5404
2015-01-06,43,no_weather,8282.3439
2015-01-06,44,no_weather,8371.2494
2015-01-06,45,no_weather,8381.7560
2015-01-06,46,no_weather,8371.3482
2015-01-06,47,no_weather,8117.9027
2015-01-06,48,no_weather,7849.2737
2015-01-06,49,no_weather,7582.0846
2015-01-06,50,no_weather,7479.2873
2015-01-06,51,no_weather,7398.2837
2015-01-06,52,no_weather,7337.4879
2015-01-06,53,no_weather,7402.6301
2015-01-06,54,no_weather,7506.9376
2015-01-06,55,no_weather,7779.2624
2015-01-06,56,no_weather,7868.2114
2015-01-06,57,no_weather,7857.2034
2015-01-06,58,no_weather,7874.8895
2015-01-06,59,no_weather,7843.4508
2015-01-06,60,no_weather,7846.1457
2015-01-06,61,no_weather,7844.5473
2015-01-06,62,no_weather,7833.2412
2015-01-06,63,no_weather,7883.9420
2015-01-06,64,no_weather,7918.8630
2015-01-06,65,no_weather,8013.8800
2015-01-06,66,no_weather,8044.8976
2015-01-06,67,no_weather,8091.8163
2015-01-06,68,no_weather,8101.6784
2015-01-06,69,no_weather,8202.4574
2015-01-06,70,no_weather,8221.6115
2015-01-06,71,no_weather,8364.0471
2015-01-06,72,no_weather,8342.2087
2015-01-06,73,no_weather,8436.5682
2015-01-06,74,no_weather,8395.9487
2015-01-06,75,no_weather,8462.0841
2015-01-06,76,no_weather,8587.9329
2015-01-06,77,no_weather,8424.3713
2015-01-06,78,no_weather,8574.8022
2015-01-06,79,no_weather,8525.5429
2015-01-06,80,no_weather,8520.3292
2015-01-06,81,no_weather,8532.6406
2015-01-06,82,no_weather,8519.7335
2015-01-06,83,no_weather,8452.1426
2015-01-06,84,no_weather,8474.7032
2015-01-06,85,no_weather,8456.6613
2015-01-06,86,no_weather,8446.2535
2015-01-06,87,no_weather,8238.8228
2015-01-06,88,no_weather,8027.5670
2015-01-06,89,no_weather,7985.6980
2015-01-06,90,no_weather,7919.7686
2015-01-06,91,no_weather,7706.4330
2015-01-06,92,no_weather,7454.4013
2015-01-06,93,no_weather,7204.4370
2015-01-06,94,no_weather,6985.9616
2015-01-06,95,no_weather,6712.7519
2015-01-07,0,no_weather,6428.4390
2015-01-07,1,no_weather,6038.8705
2015-01-07,2,no_weather,5805.7676
2015-01-07,3,no_weather,5661.8311
2015-01-07,4,no_weather,5361.4451
2015-01-07,5,no_weather,5243.3716
2015-01-07,6,no_weather,5157.3509
2015-01-07,7,no_weather,4900.4973
2015-01-07,8,no_weather,4767.2554
2015-01-07,9,no_weather,4691.7177
2015-01-07,10,no_weather,4683.1930
2015-01-07,11,no_weather,4668.2289
2015-01-07,12,no_weather,4653.7772
2015-01-07,13,no_weather,4552.6000
2015-01-07,14,no_weather,4552.6000
2015-01-07,15,no_weather,4524.0700
2015-01-07,16,no_weather,4490.4575
2015-01-07,17,no_weather,4490.4575
2015-01-07,18,no_weather,4490.4575
2015-01-07,19,no_weather,4490.4575
2015-01-07,20,no_weather,4490.4575
2015-01-07,21,no_weather,4490.4575
2015-01-07,22,no_weather,4552.6000
2015-01-07,23,no_weather,4567.1460
2015-01-07,24,no_weather,4653.7772
2015-01-07,25,no_weather,4717.2576
2015-01-07,26,no_weather,4888.2278
2015-01-07,27,no_weather,5159.9885
2015-01-07,28,no_weather,5419.9521
2015-01-07,29,no_weather,5706.7982
2015-01-07,30,no_weather,5942.3721
2015-01-07,31,no_weather,6344.4579
2015-01-07,32,no_weather,6730.5675
2015-01-07,33,no_weather,7131.0462
2015-01-07,34,no_weather,7288.0337
2015-01-07,35,no_weather,7522.3920
2015-01-07,36,no_weather,7656.0632
2015-01-07,37,no_weather,7862.2478
2015-01-07,38,no_weather,7878.9957
2015-01-07,39,no_weather,7904.0958
2015-01-07,40,no_weather,8097.4146
2015-01-07,41,no_weather,8124.8245
2015-01-07,42,no_weather,8162.9691
2015-01-07,43,no_weather,8243.1346
2015-01-07,44,no_weather,8166.3113
2015-01-07,45,no_weather,8092.1413
2015-01-07,46,no_weather,8138.4774
2015-01-07,47,no_weather,8084.1413
2015-01-07,48,no_weather,7695.6093
2015-01-07,49,no_weather,7381.3869
2015-01-07,50,no_weather,7340.6809
2015-01-07,51,no_weather,7371.8369
2015-01-07,52,no_weather,7338.7454
2015-01-07,53,no_weather,7359.8525
2015-01-07,54,no_weather,7463.4431
2015-01-07,55,no_weather,7669.0465
2015-01-07,56,no_weather,7646.0913
2015-01-07,57,no_weather,7666.4206
2015-01-07,58,no_weather,7715.4129
2015-01-07,59,no_weather,7633.4580
2015-01-07,60,no_weather,7676.3684
2015-01-07,61,no_weather,7629.3926
2015-01-07,62,no_weather,7674.7699
2015-01-07,63,no_weather,7778.6324
2015-01-07,64,no_weather,7823.2783
2015-01-07,65,no_weather,7807.8775
2015-01-07,66,no_weather,7741.5040
2015-01-07,67,no_weather,7949.1477
2015-01-07,68,no_weather,7912.3606
2015-01-07,69,no_weather,7908.6857
2015-01-07,70,no_weather,8031.4803
2015-01-07,71,no_weather,8027.3919
2015-01-07,72,no_weather,8135.1903
2015-01-07,73,no_weather,8177.9556
2015-01-07,74,no_weather,8181.0446
2015-01-07,75,no_weather,8242.8679
2015-01-07,76,no_weather,8311.4976
2015-01-07,77,no_weather,8363.4638
2015-01-07,78,no_weather,8555.6693
2015-01-07,79,no_weather,8398.0065
2015-01-07,80,no_weather,8489.7702
2015-01-07,81,no_weather,8443.1541
2015-01-07,82,no_weather,8464.8312
2015-01-07,83,no_weather,8450.7767
2015-01-07,84,no_weather,8450.7767
2015-01-07,85,no_weather,8366.0135
2015-01-07,86,no_weather,8218.5298
2015-01-07,87,no_weather,8213.8804
2015-01-07,88,no_weather,8188.5760
2015-01-07,89,no_weather,8024.9514
2015-01-07,90,no_weather,7911.8883
2015-01-07,91,no_weather,7487.5297
2015-01-07,92,no_weather,7365.1660
2015-01-07,93,no_weather,6905.2109
2015-01-07,94,no_weather,6781.5020
2015-01-07,95,no_weather,6461.7289
2015-01-08,0,no_weather,6130.1745
2015-01-08,1,no_weather,5880.7835
2015-01-08,2,no_weather,5727.8893
2015-01-08,3,no_weather,5555.5551
2015-01-08,4,no_weather,5282.0028
2015-01-08,5,no_weather,5095.9332
2015-01-08,6,no_weather,4962.2344
2015-01-08,7,no_weather,4852.3308
2015-01-08,8,no_weather,4760.0215
2015-01-08,9,no_weather,4669.5782
2015-01-08,10,no_weather,4672.0655
2015-01-08,11,no_weather,4544.8668
2015-01-08,12,no_weather,4379.2541
2015-01-08,13,no_weather,4353.3697
2015-01-08,14,no_weather,4300.9489
2015-01-08,15,no_weather,4233.0807
2015-01-08,16,no_weather,4233.0807
2015-01-08,17,no_weather,4233.0807
2015-01-08,18,no_weather,4233.0807
2015-01-08,19,no_weather,4279.6992
2015-01-08,20,no_weather,4268.9483
2015-01-08,21,no_weather,4268.9483
2015-01-08,22,no_weather,4305.3493
2015-01-08,23,no_weather,4442.8614
2015-01-08,24,no_weather,4446.3662
2015-01-08,25,no_weather,4803.8418
2015-01-08,26,no_weather,5186.5727
2015-01-08,27,no_weather,5248.0243
2015-01-08,28,no_weather,5360.9610
2015-01-08,29,no_weather,5557.3821
2015-01-08,30,no_weather,5794.4776
2015-01-08,31,no_weather,5840.9389
2015-01-08,32,no_weather,5928.7593
2015-01-08,33,no_weather,6210.8560
2015-01-08,34,no_weather,7172.1440
2015-01-08,35,no_weather,7821.7293
2015-01-08,36,no_weather,7886.9685
2015-01-08,37,no_weather,8072.2950
2015-01-08,38,no_weather,8156.0853
2015-01-08,39,no_weather,8124.4984
2015-01-08,40,no_weather,8303.4574
2015-01-08,41,no_weather,8316.8318
2015-01-08,42,no_weather,8241.4155
2015-01-08,43,no_weather,8237.9518
2015-01-08,44,no_weather,8342.8489
2015-01-08,45,no_weather,8440.1387
2015-01-08,46,no_weather,8460.8199
2015-01-08,47,no_weather,8121.3014
2015-01-08,48,no_weather,7607.4087
2015-01-08,49,no_weather,6932.5028
2015-01-08,50,no_weather,7007.5417
2015-01-08,51,no_weather,7393.1768
2015-01-08,52,no_weather,7368.8435
2015-01-08,53,no_weather,7358.5013
2015-01-08,54,no_weather,7459.4951
2015-01-08,55,no_weather,8040.2436
2015-01-08,56,no_weather,8021.5011
2015-01-08,57,no_weather,7977.9510
2015-01-08,58,no_weather,8001.2663
2015-01-08,59,no_weather,7981.7296
2015-01-08,60,no_weather,7977.9510
2015-01-08,61,no_weather,7980.1312
2015-01-08,62,no_weather,8005.1697
2015-01-08,63,no_weather,8073.4121
2015-01-08,64,no_weather,8156.7653
2015-01-08,65,no_weather,8126.2301
2015-01-08,66,no_weather,8187.7913
2015-01-08,67,no_weather,8283.9239
2015-01-08,68,no_weather,8279.1478
2015-01-08,69,no_weather,8274.9995
2015-01-08,70,no_weather,8545.6739
2015-01-08,71,no_weather,8346.6657
2015-01-08,72,no_weather,8309.1450
2015-01-08,73,no_weather,8429.1397
2015-01-08,74,no_weather,8427.0661
2015-01-08,75,no_weather,8429.1397
2015-01-08,76,no_weather,8429.1397
2015-01-08,77,no_weather,8355.0668
2015-01-08,78,no_weather,8377.2541
2015-01-08,79,no_weather,8267.4903
2015-01-08,80,no_weather,8428.8551
2015-01-08,81,no_weather,8345.0943
2015-01-08,82,no_weather,8332.1872
2015-01-08,83,no_weather,8339.1138
2015-01-08,84,no_weather,8339.1138
2015-01-08,85,no_weather,8271.6180
2015-01-08,86,no_weather,8149.9517
2015-01-08,87,no_weather,8241.0803
2015-01-08,88,no_weather,8173.8044
2015-01-08,89,no_weather,7897.4284
2015-01-08,90,no_weather,7719.7105
2015-01-08,91,no_weather,7203.1210
2015-01-08,92,no_weather,6749.2600
2015-01-08,93,no_weather,6455.9421
2015-01-08,94,no_weather,6460.1037
2015-01-08,95,no_weather,6350.3464
2015-01-09,0,no_weather,6077.7713
2015-01-09,1,no_weather,5898.0141
2015-01-09,2,no_weather,5689.3076
2015-01-09,3,no_weather,5490.8914
2015-01-09,4,no_weather,5404.4207
2015-01-09,5,no_weather,5348.9664
2015-01-09,6,no_weather,5327.4318
2015-01-09,7,no_weather,5107.4221
2015-01-09,8,no_weather,4924.5133
2015-01-09,9,no_weather,4755.9398
2015-01-09,10,no_weather,4691.6805
2015-01-09,11,no_weather,4615.0334
2015-01-09,12,no_weather,4549.2407
2015-01-09,13,no_weather,4439.1856
2015-01-09,14,no_weather,4439.1856
2015-01-09,15,no_weather,4293.3221
2015-01-09,16,no_weather,4293.3221
2015-01-09,17,no_weather,4293.3221
2015-01-09,18,no_weather,4293.3221
2015-01-09,19,no_weather,4293.3221
2015-01-09,20,no_weather,4293.3221
2015-01-09,21,no_weather,4439.1856
2015-01-09,22,no_weather,4439.1856
2015-01-09,23,no_weather,4545.7359
2015-01-09,24,no_weather,4615.0334
2015-01-09,25,no_weather,4738.2666
2015-01-09,26,no_weather,5095.1544
2015-01-09,27,no_weather,5300.5323
2015-01-09,28,no_weather,5341.7459
2015-01-09,29,no_weather,5441.2970
2015-01-09,30,no_weather,5794.4776
2015-01-09,31,no_weather,5913.2253
2015-01-09,32,no_weather,6106.4484
2015-01-09,33,no_weather,6465.5933
2015-01-09,34,no_weather,6674.8243
2015-01-09,35,no_weather,7301.5778
2015-01-09,36,no_weather,7709.3275
2015-01-09,37,no_weather,7757.7277
2015-01-09,38,no_weather,7863.6507
2015-01-09,39,no_weather,8039.2462
2015-01-09,40,no_weather,8001.9178
2015-01-09,41,no_weather,7920.4450
2015-01-09,42,no_weather,7981.1959
2015-01-09,43,no_weather,8165.4890
2015-01-09,44,no_weather,8096.6162
2015-01-09,45,no_weather,8024.4598
2015-01-09,46,no_weather,8244.6151
2015-01-09,47,no_weather,8135.5098
2015-01-09,48,no_weather,7949.0634
2015-01-09,49,no_weather,7627.6136
2015-01-09,50,no_weather,7421.7690
2015-01-09,51,no_weather,7327.2041
2015-01-09,52,no_weather,7105.0010
2015-01-09,53,no_weather,7160.6417
2015-01-09,54,no_weather,7424.2266
2015-01-09,55,no_weather,7840.9839
2015-01-09,56,no_weather,7777.3290
2015-01-09,57,no_weather,7831.0448
2015-01-09,58,no_weather,7831.0448
2015-01-09,59,no_weather,7722.5521
2015-01-09,60,no_weather,7765.5458
2015-01-09,61,no_weather,7840.7525
2015-01-09,62,no_weather,7835.0636
2015-01-09,63,no_weather,7841.9472
2015-01-09,64,no_weather,7875.7224
2015-01-09,65,no_weather,8111.1178
2015-01-09,66,no_weather,8209.6229
2015-01-09,67,no_weather,8233.1252
2015-01-09,68,no_weather,8310.3905
2015-01-09,69,no_weather,8374.3299
2015-01-09,70,no_weather,8348.3163
2015-01-09,71,no_weather,8440.0765
2015-01-09,72,no_weather,8230.4865
2015-01-09,73,no_weather,8408.0957
2015-01-09,74,no_weather,8250.4762
2015-01-09,75,no_weather,8250.4762
2015-01-09,76,no_weather,8265.9954
2015-01-09,77,no_weather,8262.9064
2015-01-09,78,no_weather,8337.6549
2015-01-09,79,no_weather,8387.3971
2015-01-09,80,no_weather,8419.7475
2015-01-09,81,no_weather,8462.3269
2015-01-09,82,no_weather,8449.4198
2015-01-09,83,no_weather,8335.6266
2015-01-09,84,no_weather,8360.1338
2015-01-09,85,no_weather,8207.1842
2015-01-09,86,no_weather,8148.8136
2015-01-09,87,no_weather,8316.6859
2015-01-09,88,no_weather,8105.7570
2015-01-09,89,no_weather,8025.2645
2015-01-09,90,no_weather,8036.0991
2015-01-09,91,no_weather,7691.8925
2015-01-09,92,no_weather,7446.5355
2015-01-09,93,no_weather,7219.2909
2015-01-09,94,no_weather,6733.2874
2015-01-09,95,no_weather,6361.9301
2015-01-10,0,no_weather,5896.5638
2015-01-10,1,no_weather,5790.7811
2015-01-10,2,no_weather,5522.1601
2015-01-10,3,no_weather,5276.2921
2015-01-10,4,no_weather,5163.6382
2015-01-10,5,no_weather,4856.1776
2015-01-10,6,no_weather,4871.1145
2015-01-10,7,no_weather,4731.2215
2015-01-10,8,no_weather,4541.3108
2015-01-10,9,no_weather,4575.2045
2015-01-10,10,no_weather,4538.0051
2015-01-10,11,no_weather,4394.3251
2015-01-10,12,no_weather,4228.7124
2015-01-10,13,no_weather,4150.4071
2015-01-10,14,no_weather,4163.8431
2015-01-10,15,no_weather,4163.8431
2015-01-10,16,no_weather,4065.1813
2015-01-10,17,no_weather,4065.1813
2015-01-10,18,no_weather,4065.1813
2015-01-10,19,no_weather,4065.1813
2015-01-10,20,no_weather,4049.2552
2015-01-10,21,no_weather,4065.1813
2015-01-10,22,no_weather,4163.8431
2015-01-10,23,no_weather,4150.4071
2015-01-10,24,no_weather,4224.9185
2015-01-10,25,no_weather,4384.4991
2015-01-10,26,no_weather,4495.5284
2015-01-10,27,no_weather,4541.6652
2015-01-10,28,no_weather,4694.9643
2015-01-10,29,no_weather,4756.4854
2015-01-10,30,no_weather,5104.9737
2015-01-10,31,no_weather,5417.9970
2015-01-10,32,no_weather,5750.7364
2015-01-10,33,no_weather,6471.2513
2015-01-10,34,no_weather,6749.4668
2015-01-10,35,no_weather,7096.2720
2015-01-10,36,no_weather,7173.9849
2015-01-10,37,no_weather,7376.1037
2015-01-10,38,no_weather,7461.4178
2015-01-10,39,no_weather,7429.5159
2015-01-10,40,no_weather,7574.0045
2015-01-10,41,no_weather,7607.5091
2015-01-10,42,no_weather,7755.9536
2015-01-10,43,no_weather,7753.1047
2015-01-10,44,no_weather,7806.5875
2015-01-10,45,no_weather,7863.0186
2015-01-10,46,no_weather,7902.0617
2015-01-10,47,no_weather,7782.8264
2015-01-10,48,no_weather,7460.2834
2015-01-10,49,no_weather,7258.9775
2015-01-10,50,no_weather,7179.4085
2015-01-10,51,no_weather,7097.8059
2015-01-10,52,no_weather,7027.0914
2015-01-10,53,no_weather,7058.0259
2015-01-10,54,no_weather,7180.8617
2015-01-10,55,no_weather,7323.3903
2015-01-10,56,no_weather,7304.7033
2015-01-10,57,no_weather,7310.4530
2015-01-10,58,no_weather,7304.7033
2015-01-10,59,no_weather,7324.8681
2015-01-10,60,no_weather,7305.2427
2015-01-10,61,no_weather,7357.7065
2015-01-10,62,no_weather,7424.8337
2015-01-10,63,no_weather,7477.3343
2015-01-10,64,no_weather,7419.4183
2015-01-10,65,no_weather,7545.2922
2015-01-10,66,no_weather,7602.1554
2015-01-10,67,no_weather,7622.5916
2015-01-10,68,no_weather,7728.2245
2015-01-10,69,no_weather,7784.7316
2015-01-10,70,no_weather,7834.2401
2015-01-10,71,no_weather,8027.0553
2015-01-10,72,no_weather,8130.3161
2015-01-10,73,no_weather,8321.4710
2015-01-10,74,no_weather,8321.4710
2015-01-10,75,no_weather,8321.4710
2015-01-10,76,no_weather,8321.4710
2015-01-10,77,no_weather,8319.6247
2015-01-10,78,no_weather,8311.0632
2015-01-10,79,no_weather,8130.7682
2015-01-10,80,no_weather,8054.6619
2015-01-10,81,no_weather,8115.7679
2015-01-10,82,no_weather,8038.1600
2015-01-10,83,no_weather,8014.4461
2015-01-10,84,no_weather,8029.7915
2015-01-10,85,no_weather,7961.3082
2015-01-10,86,no_weather,7955.3299
2015-01-10,87,no_weather,7827.0016
2015-01-10,88,no_weather,7774.7903
2015-01-10,89,no_weather,7670.3313
2015-01-10,90,no_weather,7502.2463
2015-01-10,91,no_weather,7336.3813
2015-01-10,92,no_weather,7208.9206
2015-01-10,93,no_weather,6860.3452
2015-01-10,94,no_weather,6610.1084
2015-01-10,95,no_weather,6238.4523
2015-01-04,0,mean_temp_quad,5952.5544
2015-01-04,1,mean_temp_quad,5786.2362
2015-01-04,2,mean_temp_quad,5413.6597
2015-01-04,3,mean_temp_quad,5247.7860
2015-01-04,4,mean_temp_quad,5149.7555
2015-01-04,5,mean_temp_quad,4926.2013
2015-01-04,6,mean_temp_quad,4878.4924
2015-01-04,7,mean_temp_quad,4561.7388
2015-01-04,8,mean_temp_quad,4541.4131
2015-01-04,9,mean_temp_quad,4383.3008
2015-01-04,10,mean_temp_quad,4321.3484
2015-01-04,11,mean_temp_quad,4322.2629
2015-01-04,12,mean_temp_quad,4301.9396
2015-01-04,13,mean_temp_quad,4225.7467
2015-01-04,14,mean_temp_quad,4225.7467
2015-01-04,15,mean_temp_quad,4201.0024
2015-01-04,16,mean_temp_quad,4161.9468
2015-01-04,17,mean_temp_quad,4200.6504
2015-01-04,18,mean_temp_quad,4140.4565
2015-01-04,19,mean_temp_quad,4122.8386
2015-01-04,20,mean_temp_quad,4140.4565
2015-01-04,21,mean_temp_quad,4140.4565
